year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16503.00,2775.00,799.37,176.52,931.09,2.34,865.68,76.00,44.00,231726.00,95230.00,28839.00,42084.00,342.00,65231.00
2024,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",64.00,18.00,1.84,3.94,6.67,0.00,5.55,2.00,0.00,1069.00,62.00,422.00,274.00,0.00,311.00
2024,1,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",939.00,299.00,71.38,8.71,151.72,6.57,60.62,8.00,2.00,19788.00,4525.00,884.00,9473.00,261.00,4645.00
2024,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2982.00,662.00,192.20,12.48,173.33,2.80,281.19,62.00,17.00,36548.00,9758.00,1553.00,7959.00,127.00,17151.00
2023,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2111.00,256.00,76.88,8.75,52.43,0.00,117.94,1.00,0.00,21424.00,8906.00,732.00,1487.00,0.00,10299.00
2023,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",621.00,141.00,54.30,1.30,31.59,1.12,52.68,0.00,0.00,8562.00,3464.00,52.00,1091.00,47.00,3908.00
2023,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",681.00,105.00,64.20,15.66,25.13,0.00,0.00,1.00,1.00,10094.00,7960.00,1345.00,789.00,0.00,0.00
2023,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",88.00,17.00,6.67,0.00,8.25,0.00,2.08,0.00,0.00,697.00,417.00,0.00,193.00,0.00,87.00
2023,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",513.00,65.00,34.98,0.97,13.77,0.00,15.27,0.00,0.00,4048.00,2220.00,35.00,551.00,0.00,1242.00
2023,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",94.00,16.00,8.71,0.00,2.42,0.00,4.87,1.00,0.00,1751.00,576.00,0.00,56.00,0.00,1119.00
2023,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",310.00,94.00,50.97,0.31,15.20,1.00,26.51,0.00,0.00,5463.00,2727.00,22.00,585.00,16.00,2113.00
2023,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",868.00,266.00,68.22,0.42,80.01,0.00,117.35,4.00,1.00,17691.00,5733.00,31.00,3171.00,0.00,8756.00
2023,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",45.00,10.00,2.61,1.00,4.36,0.00,2.03,0.00,0.00,323.00,82.00,46.00,88.00,0.00,107.00
2023,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",155.00,9.00,2.58,0.00,2.77,0.00,3.65,1.00,1.00,443.00,117.00,0.00,99.00,0.00,227.00
2023,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17840.00,1519.00,602.65,41.79,345.83,1.00,527.73,5.00,6.00,109935.00,63305.00,4863.00,10747.00,162.00,30858.00
2023,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1057.00,264.00,66.05,3.68,108.18,6.81,79.28,2.00,0.00,15143.00,3761.00,172.00,5176.00,289.00,5745.00
2023,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",149.00,15.00,5.51,1.00,3.86,0.67,3.95,1.00,0.00,451.00,183.00,19.00,104.00,11.00,134.00
2023,12,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3614.00,614.00,197.82,2.98,101.49,0.00,311.71,12.00,0.00,28778.00,9500.00,187.00,3013.00,0.00,16078.00
2023,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1670.00,106.00,34.45,10.42,26.76,0.00,34.37,0.00,0.00,9242.00,4401.00,622.00,789.00,0.00,3430.00
2023,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",733.00,127.00,50.38,1.44,29.78,0.26,45.15,0.00,0.00,7244.00,3373.00,89.00,881.00,12.00,2889.00
2023,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",96.00,12.00,2.68,0.00,5.09,0.00,4.23,0.00,0.00,475.00,85.00,0.00,221.00,0.00,169.00
2023,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",328.00,90.00,56.40,1.19,8.81,0.00,23.60,1.00,0.00,6096.00,3780.00,90.00,434.00,0.00,1792.00
2023,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17816.00,1262.00,523.52,23.09,386.67,1.96,326.76,2.00,6.00,88055.00,55028.00,2404.00,10920.00,94.00,19609.00
2023,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",979.00,313.00,72.04,0.90,107.04,0.00,133.02,2.00,0.00,22645.00,7152.00,30.00,4028.00,0.00,11435.00
2023,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15.00,3.00,0.55,0.00,0.26,0.00,2.19,0.00,0.00,316.00,53.00,0.00,22.00,0.00,241.00
2023,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1056.00,274.00,82.47,2.65,89.89,5.94,93.05,2.00,1.00,16941.00,4912.00,131.00,3736.00,216.00,7946.00
2023,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",140.00,16.00,5.26,0.00,3.09,0.00,7.65,0.00,0.00,1036.00,328.00,0.00,112.00,0.00,596.00
2023,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",555.00,56.00,28.95,4.63,22.42,0.00,0.00,0.00,0.00,3376.00,2624.00,191.00,561.00,0.00,0.00
2023,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",566.00,61.00,29.16,0.00,11.97,0.00,19.87,0.00,0.00,4256.00,1700.00,0.00,470.00,0.00,2086.00
2023,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3426.00,440.00,161.98,1.00,75.40,5.83,195.79,5.00,1.00,17840.00,7065.00,31.00,2020.00,283.00,8441.00
2023,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",87.00,14.00,8.24,0.00,1.29,0.00,4.47,0.00,0.00,773.00,431.00,0.00,38.00,0.00,304.00
2023,11,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",87.00,4.00,1.32,0.00,1.67,0.00,1.01,0.00,0.00,292.00,99.00,0.00,52.00,0.00,141.00
2023,10,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1896.00,106.00,38.80,5.95,24.50,0.00,36.75,0.00,0.00,8418.00,4172.00,563.00,716.00,0.00,2967.00
2023,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",756.00,146.00,60.06,2.92,26.74,0.00,56.28,3.00,1.00,8613.00,4089.00,127.00,994.00,0.00,3403.00
2023,10,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",107.00,17.00,5.21,0.00,6.52,0.00,5.27,0.00,0.00,662.00,263.00,0.00,233.00,0.00,166.00
2023,10,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",357.00,95.00,48.43,0.00,14.29,0.10,32.18,0.00,0.00,7077.00,3746.00,0.00,862.00,19.00,2450.00
2023,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18980.00,1395.00,607.12,33.00,310.06,0.00,444.81,7.00,4.00,103346.00,60603.00,5472.00,10377.00,0.00,26894.00
2023,10,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1092.00,393.00,85.31,6.59,120.02,0.00,181.08,9.00,0.00,30312.00,6457.00,1159.00,4914.00,0.00,17782.00
2023,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",53.00,5.00,0.05,0.00,1.69,0.00,3.26,0.00,0.00,256.00,2.00,0.00,55.00,0.00,199.00
2023,10,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1065.00,185.00,60.58,4.50,70.56,7.98,41.37,16.00,0.00,11854.00,3721.00,276.00,4269.00,194.00,3394.00
2023,10,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",122.00,19.00,5.32,1.00,3.11,0.07,9.50,0.00,0.00,1155.00,298.00,121.00,104.00,3.00,629.00
2023,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",627.00,83.00,73.00,8.00,0.00,1.00,1.00,0.00,0.00,10069.00,9261.00,560.00,0.00,25.00,223.00
2023,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",772.00,114.00,48.54,0.00,35.19,0.00,30.27,5.00,1.00,5671.00,2308.00,0.00,1015.00,0.00,2348.00
2023,10,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3305.00,506.00,169.62,3.56,78.33,3.18,251.30,1.00,0.00,23251.00,7651.00,433.00,3017.00,77.00,12073.00
2023,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",11.00,6.00,3.24,0.00,2.05,0.00,0.71,0.00,0.00,318.00,199.00,0.00,42.00,0.00,77.00
2023,10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,7.00,0.81,2.00,3.19,0.00,1.00,0.00,0.00,376.00,166.00,73.00,103.00,0.00,34.00
2023,10,ZW,Air Wisconsin Airlines Corp,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2062.00,200.00,66.78,13.88,35.90,0.00,83.45,2.00,1.00,17361.00,6394.00,4028.00,1503.00,0.00,5436.00
2023,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",680.00,142.00,53.08,6.74,25.30,0.00,56.89,1.00,0.00,12210.00,4710.00,722.00,1405.00,0.00,5373.00
2023,9,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",108.00,15.00,8.30,0.00,5.70,0.00,1.00,0.00,0.00,707.00,461.00,0.00,173.00,0.00,73.00
2023,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",342.00,143.00,65.06,4.08,32.36,1.00,40.50,14.00,0.00,12925.00,6217.00,687.00,1871.00,17.00,4133.00
2023,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18291.00,1741.00,676.15,90.12,364.83,1.00,608.90,17.00,2.00,135400.00,72028.00,8802.00,17693.00,31.00,36846.00
2023,9,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1073.00,349.00,68.25,5.48,97.90,0.00,177.37,24.00,1.00,24375.00,4952.00,701.00,4183.00,0.00,14539.00
2023,9,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,20.00,7.41,1.11,5.46,0.00,6.02,0.00,0.00,763.00,260.00,88.00,215.00,0.00,200.00
2023,9,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1035.00,209.00,72.87,11.30,83.75,3.71,37.37,9.00,0.00,12093.00,4915.00,848.00,3929.00,99.00,2302.00
2023,9,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",133.00,18.00,5.14,1.02,6.04,0.00,5.79,1.00,0.00,1011.00,173.00,85.00,239.00,0.00,514.00
2023,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",601.00,91.00,73.00,18.00,0.00,0.00,0.00,0.00,0.00,12032.00,9029.00,3003.00,0.00,0.00,0.00
2023,9,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",747.00,145.00,47.07,4.19,58.74,0.00,35.00,9.00,0.00,8761.00,2975.00,522.00,2455.00,0.00,2809.00
2023,9,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3066.00,460.00,146.01,11.17,67.90,3.41,231.51,12.00,1.00,23422.00,6971.00,1077.00,2551.00,122.00,12701.00
2023,9,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9.00,5.00,4.53,0.00,0.47,0.00,0.00,0.00,0.00,179.00,166.00,0.00,13.00,0.00,0.00
2023,9,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",115.00,7.00,3.79,0.00,0.21,0.00,3.00,6.00,0.00,749.00,334.00,0.00,10.00,0.00,405.00
2023,8,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1636.00,256.00,55.98,27.81,63.64,0.00,108.57,32.00,11.00,29768.00,9339.00,4557.00,4676.00,0.00,11196.00
2023,8,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",759.00,225.00,67.14,14.76,38.73,0.21,104.17,16.00,5.00,20112.00,5665.00,950.00,2152.00,11.00,11334.00
2023,8,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124.00,24.00,6.60,0.00,10.13,0.00,7.27,0.00,2.00,987.00,241.00,0.00,450.00,0.00,296.00
2023,8,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",309.00,132.00,56.63,2.85,34.86,0.32,37.34,10.00,5.00,10535.00,4426.00,131.00,2244.00,7.00,3727.00
2023,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19716.00,3416.00,928.68,169.57,935.84,1.00,1380.91,475.00,125.00,303248.00,110115.00,22089.00,70200.00,43.00,100801.00
2023,8,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",960.00,396.00,92.76,3.85,125.17,0.00,174.22,63.00,3.00,40145.00,12239.00,198.00,8264.00,0.00,19444.00
2023,8,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51.00,10.00,2.29,0.02,5.42,0.87,1.40,1.00,1.00,646.00,59.00,2.00,360.00,136.00,89.00
2023,8,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1056.00,352.00,87.95,14.13,178.23,6.51,65.19,11.00,10.00,27484.00,7087.00,1220.00,12113.00,277.00,6787.00
2023,8,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",160.00,41.00,14.36,5.26,11.21,0.00,10.17,4.00,0.00,3518.00,910.00,539.00,1132.00,0.00,937.00
2023,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",627.00,120.00,80.00,34.00,6.00,0.00,0.00,8.00,6.00,12069.00,7267.00,4377.00,425.00,0.00,0.00
2023,8,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",767.00,192.00,62.90,6.42,71.02,0.00,51.67,5.00,10.00,13356.00,3698.00,878.00,3929.00,0.00,4851.00
2023,8,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3143.00,717.00,183.49,26.09,218.51,0.00,288.91,34.00,15.00,41231.00,9166.00,2453.00,14291.00,0.00,15321.00
2023,8,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,18.00,1.81,1.81,7.22,0.00,7.16,2.00,0.00,1527.00,90.00,123.00,444.00,0.00,870.00
2023,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1696.00,215.00,62.45,21.32,41.76,0.00,89.47,8.00,2.00,19809.00,8186.00,2638.00,1961.00,0.00,7024.00
2023,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",762.00,308.00,111.10,23.11,45.93,0.00,127.87,8.00,6.00,32750.00,11237.00,2421.00,2650.00,0.00,16442.00
2023,7,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124.00,18.00,3.57,0.00,5.16,0.00,9.27,0.00,0.00,787.00,243.00,0.00,166.00,0.00,378.00
2023,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",301.00,153.00,73.06,4.98,38.35,0.45,36.16,19.00,2.00,13311.00,6163.00,796.00,2288.00,26.00,4038.00
2023,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20084.00,3909.00,1293.91,197.20,772.69,1.88,1643.32,259.00,88.00,335957.00,152758.00,15569.00,48958.00,251.00,118421.00
2023,7,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",889.00,403.00,112.66,9.16,91.06,0.00,190.13,52.00,2.00,38044.00,11532.00,1127.00,6018.00,0.00,19367.00
2023,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",37.00,14.00,2.46,0.57,7.08,0.00,3.89,1.00,0.00,713.00,113.00,35.00,336.00,0.00,229.00
2023,7,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1079.00,387.00,113.88,25.05,158.99,8.83,80.24,16.00,6.00,28557.00,8567.00,2624.00,10418.00,478.00,6470.00
2023,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,25.00,5.87,3.37,5.38,0.46,9.92,1.00,0.00,1379.00,256.00,242.00,291.00,22.00,568.00
2023,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",690.00,126.00,95.00,30.00,1.00,0.00,0.00,1.00,1.00,10588.00,8453.00,2074.00,61.00,0.00,0.00
2023,7,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",765.00,285.00,113.98,12.01,88.51,0.00,70.50,31.00,3.00,21199.00,7487.00,1302.00,4746.00,0.00,7664.00
2023,7,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3232.00,967.00,271.85,27.96,176.22,2.97,488.01,26.00,11.00,60787.00,14430.00,2361.00,10239.00,97.00,33660.00
2023,7,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",165.00,35.00,13.56,1.60,11.45,0.00,8.39,9.00,0.00,2111.00,894.00,54.00,564.00,0.00,599.00
2023,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1599.00,262.00,61.54,12.42,53.52,0.00,134.52,8.00,6.00,20055.00,7036.00,1032.00,2549.00,0.00,9438.00
2023,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719.00,241.00,71.27,21.22,49.97,0.15,98.39,10.00,0.00,21277.00,5291.00,1609.00,2459.00,15.00,11903.00
2023,6,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,41.00,9.04,0.38,17.86,0.00,13.73,0.00,1.00,1576.00,405.00,6.00,610.00,0.00,555.00
2023,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",290.00,101.00,43.00,4.50,24.84,0.29,28.37,17.00,2.00,9584.00,4321.00,734.00,1216.00,14.00,3299.00
2023,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19213.00,3983.00,1205.19,160.84,850.29,4.74,1761.94,215.00,50.00,324572.00,140205.00,18299.00,46454.00,249.00,119365.00
2023,6,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",877.00,477.00,119.68,6.82,144.27,0.00,206.23,50.00,4.00,39433.00,8949.00,444.00,8537.00,0.00,21503.00
2023,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,6,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1104.00,447.00,107.00,22.31,211.96,5.44,100.30,21.00,6.00,35644.00,10063.00,1992.00,13735.00,361.00,9493.00
2023,6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",77.00,25.00,6.14,1.76,7.64,0.00,9.47,2.00,0.00,1180.00,293.00,95.00,305.00,0.00,487.00
2023,6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",709.00,122.00,81.00,39.00,1.00,1.00,0.00,3.00,0.00,16070.00,11076.00,4879.00,66.00,49.00,0.00
2023,6,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",766.00,273.00,108.51,6.20,81.06,0.00,77.23,34.00,0.00,22136.00,9195.00,787.00,4338.00,0.00,7816.00
2023,6,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3023.00,853.00,234.29,23.13,146.25,9.47,439.86,11.00,12.00,48817.00,11909.00,2047.00,6751.00,373.00,27737.00
2023,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12.00,3.00,1.07,0.00,1.01,0.00,0.92,0.00,0.00,148.00,44.00,0.00,20.00,0.00,84.00
2023,6,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",180.00,27.00,6.61,2.09,10.09,0.00,8.21,5.00,1.00,2215.00,353.00,472.00,468.00,0.00,922.00
2023,5,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1239.00,53.00,23.44,4.00,8.18,0.00,17.38,0.00,1.00,4241.00,2307.00,297.00,261.00,0.00,1376.00
2023,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",805.00,205.00,78.44,8.55,33.80,0.85,83.36,2.00,2.00,18987.00,6871.00,894.00,1590.00,22.00,9610.00
2023,5,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",107.00,33.00,10.35,0.00,17.64,0.00,5.02,0.00,1.00,1248.00,589.00,0.00,475.00,0.00,184.00
2023,5,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",350.00,95.00,49.46,1.16,15.19,0.50,28.68,1.00,0.00,6867.00,3916.00,98.00,568.00,8.00,2277.00
2023,5,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19074.00,2244.00,834.43,63.33,459.10,1.31,885.83,73.00,4.00,163869.00,90488.00,6776.00,15202.00,119.00,51284.00
2023,5,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",908.00,399.00,100.87,3.42,132.15,0.00,162.56,17.00,0.00,27921.00,6523.00,338.00,5950.00,0.00,15110.00
2023,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1221.00,330.00,97.24,9.41,140.53,5.33,77.49,5.00,0.00,18721.00,6002.00,851.00,6561.00,234.00,5073.00
2023,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51.00,4.00,1.83,0.00,1.00,0.11,1.06,0.00,0.00,229.00,122.00,0.00,20.00,9.00,78.00
2023,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",960.00,97.00,82.00,12.00,2.00,1.00,0.00,0.00,2.00,10241.00,8441.00,1579.00,206.00,15.00,0.00
2023,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",758.00,186.00,68.18,7.37,64.16,0.00,46.29,11.00,0.00,11025.00,3309.00,580.00,2272.00,0.00,4864.00
2023,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3014.00,597.00,222.81,11.37,89.34,0.45,273.02,8.00,2.00,28930.00,10583.00,700.00,3129.00,13.00,14505.00
2023,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",10.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,120.00,0.00,0.00,0.00,0.00
2023,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",254.00,14.00,4.86,0.00,4.82,0.00,4.32,0.00,0.00,853.00,192.00,0.00,150.00,0.00,511.00
2023,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1391.00,141.00,42.13,5.11,29.09,0.00,64.66,0.00,2.00,12848.00,4992.00,403.00,1190.00,0.00,6263.00
2023,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",711.00,249.00,67.11,8.79,64.50,0.60,108.00,11.00,0.00,18636.00,5256.00,624.00,3648.00,21.00,9087.00
2023,4,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",88.00,25.00,5.82,0.43,14.96,0.00,3.79,1.00,0.00,1292.00,340.00,51.00,686.00,0.00,215.00
2023,4,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",265.00,120.00,66.30,1.01,24.60,1.00,27.08,7.00,0.00,9398.00,5445.00,124.00,1064.00,20.00,2745.00
